"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"3533","book","Rutger Bregman","Questions of our Times","Rutger Bregman","2017","<p>
	We find ourselves at a point of upheaval, a time defined by fear and anxiety, riddled with unanswered questions. In Utopia for Realists, Dutch historian Rutger Bregman challenges us to answer those questions with positive, progressive change. From universal income to a 15 hour working week, he boldly redefines how we live and work, offering a fundamental reimagining of our society.</p>","Literature",55.951903,-3.206913,"","Rutger Bregman2017"
"3534","book","Alan McKirdy & John Peacock","Edinburgh’s Story, Set in Stone","Alan McKirdy","2017","<p>
	Alan McKirdy takes the long view in Edinburgh: Landscapes in Stone, going back 350 million years to when its future site was under a very active volcano. John Peacock, by contrast, begins The Story of Edinburgh a mere 10,000 years ago, with the arrival of the first Mesolithic explorers, ending with the battles between conservationists and planners in the present.</p>","Literature",55.9520617,-3.2059843,"","Alan McKirdy2017"
"3535","book","Grumpy Frog with Ed Vere","","Ed Vere","2017","<p>
	Grumpy Frog loves everything green and moans when he encounters a Pink Rabbit &ndash; he doesn&#39;t like pink. Bestselling author-illustrator Ed Vere teaches you how to draw your own grumpy animal as he introduces the characters in Grumpy Frog and explains why it&#39;s important to be tolerant and kind. Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Ed Vere2017"
"3536","book","Anna Pasternak","Inspiration for Doctor Zhivago","Anna Pasternak","2017","<p>
	Boris Pasternak&rsquo;s Doctor Zhivago sold millions, yet before his great-niece Anna Pasternak wrote her book Lara, the true love story that inspired it had never been fully explored. Boris Pasternak&rsquo;s muse, literary journalist Olga Ivanskaya, was twice sent to Siberian labour camps because of her love for him. Come and find out more about one of the last century&rsquo;s great literary romances. Chaired by Viv Groskop.</p>","Literature",55.951903,-3.206913,"","Anna Pasternak2017"
"3537","book","Robert Alan Jamieson & Heather O'Neill","Canada on the Page","Robert Alan Jamieson","2017","<p>Two hypnotic tales of Canada. Scottish novelist, Robert Alan Jamieson makes a welcome return with MacCloud Falls, a poetic road-trip of a novel set in Vancouver exploring Scotland’s history in the nation. While Canadian Heather O’Neill’s orphan heroes, Rose and Pierrot are on a journey of escape, loss and learning through Montreal’s mean streets in The Lonely Hearts Hotel.</p>","Literature",55.951903,-3.206913,"","Robert Alan Jamieson2017"
"3538","book","Stephen Baxter with Ken MacLeod","The Martians are Coming!","Ken MacLeod","2017","<p>
	In the 1990s, Stephen Baxter won almost every award going for The Time Ships &ndash; the sequel to H G Wells&rsquo;s The Time Machine. He now brings us his new book, The Massacre of Mankind, also approved by Wells&rsquo;s estate, which updates The War of the Worlds, the most popular science fiction book on the planet. The martians, it seems, may not be so vulnerable to our germs after all. Baxter discusses his work with Ken MacLeod.</p>","Literature",55.9520617,-3.2059843,"","Ken MacLeod2017"
"3539","book","Nicole Krauss","Transformative Fiction","Nicole Krauss","2017","<p>
	We&rsquo;re doubly delighted to welcome Nicole Krauss for her Book Festival debut and the launch of her new novel, Forest Dark. Krauss is one of America&rsquo;s most important novelists and her last two, The History of Love and Great House, were both shortlisted for the Orange Prize. &#39;She restores your faith in fiction,&#39; says Ali Smith. Come along and find out why. Chaired by Charlotte Higgins.</p>","Literature",55.951903,-3.206913,"","Nicole Krauss2017"
"3540","book","Foodie Frolics with Emily MacKenzie","","Emily MacKenzie","2017","<p>
	Calling all foodies and fussy eaters alike! Meet illustrator Emily MacKenzie as she talks about all the gooey, chewy food that features in her book, There&#39;s Broccoli in My Ice Cream! Will puppy Granville finally learn to eat his fruit and veg? Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Emily MacKenzie2017"
"3541","book","Tricia Adams on Northern Lights","Reading Workshop","Tricia Adams","2017","<p>To mark the 80th anniversary of the Carnegie Medal, the UK's oldest and most prestigious children's book award, Chair of the Judges Tricia Adams explores the 1995 winner, Northern Lights by Philip Pullman. The first in the His Dark Materials trilogy, it features a parallel world where his heroine sets out on a journey to the Arctic. Expect an open discussion from the start: you can either read the book ahead of the event or be inspired to pick it up afterwards.</p>","Literature",55.951903,-3.206913,"","Tricia Adams2017"
"3542","book","Nairn's Are You Sitting Comfortably?","",NA,"2017","<p>
	Start your day with a magical trip into the world of words with one of our Festival authors. Stories, poems, songs or rhymes may feature in this free event suitable for children of all ages. Appearing today: Edinburgh for Under Fives.</p>","Children",55.951903,-3.206913,"All Ages","NA2017"
"3543","book","Elif Shafak","Ties that Bind","Elif Shafak","2017","<p>
	Turkey&#39;s most widely read female author, Elif Shafak makes a hugely welcome return to the Book Festival. A regular contributor to the New York Times, the Guardian and a thoughtful campaigner for human rights, her writing has been translated into more than 40 languages. She comes bearing gifts: her 10th novel, Three Daughters of Eve, is a sweeping tale of faith and friendship, love and betrayal, straddling Oxford and Istanbul. Chaired by James Runcie.</p>","Literature",55.951903,-3.206913,"","Elif Shafak2017"
"3544","book","Petina Gappah & Akhil Sharma","Superstars of International Fiction","Petina Gappah","2017","<p>
	Petina Gappah, winner of the Guardian First Book Award, shares her collection of short stories, Rotten Row, on the causes and effects of crime and justice in Zimbabwe, where ordinary life goes on against all odds. Meanwhile, we are thrilled to launch 2016 International Dublin Literary Award winner Akhil Sharma&#39;s stunning new book of stories, A Life of Adventure and Delight. Unmissable.</p>","Literature",55.951903,-3.206913,"","Petina Gappah2017"
"3545","book","Allan Little's Big Interview","Hot Topics","Hisham Matar","2017","<div>
	Allan Little will be the subject of Allan Little&rsquo;s Big Interview. With the Book Festival&rsquo;s director Nick Barley, he will discuss Freedom, using his own extensive experiences as a reporter to reflect upon how the world has changed in recent decades. Have we gained greater freedoms or is it an illusion? How has history shaped the present? The discussion will touch on some of the big concerns of today such as the advance of technology, truth and post-truth, the lasting consequences of war, the role of great leaders, mass migration and the rise of nationalism.&nbsp;</div>","Literature",55.951903,-3.206913,"","Hisham Matar2017"
"3546","book","Julia Donaldson & Friends","","Julia Donaldson","2017","<p>
	Enjoy an hour of rhymes, live drawing and songs with much-loved author Julia Donaldson in a highly entertaining event. Joining the party is The Gruffalo illustrator Axel Scheffler who will unveil the brand new picture book The Ugly Five.&nbsp;</p>","Children",55.951903,-3.206913,"Age 5-8","Julia Donaldson2017"
"3547","book","No Dogs, No Indians","A Legacy that Lingers Long","Siddhartha Bose","2017","<p>
	To mark the 70th anniversary of Indian independence, Siddhartha Bose presents an evening of readings, performance, music and discussion exploring the effects and legacy of the British in India. Prompted by his new theatrical production, No Dogs, No Indians, Bose uncovers forgotten female revolutionaries and lingering ghosts of the past in his attempt to examine the state of the nation today.</p>","Literature",55.951903,-3.206913,"","Siddhartha Bose2017"
"3548","book","Laughing Out Loud with Michael Rosen","","Michael Rosen","2017","<p>
	Play with language to create side-splitting tales and share your love for chocolate cake with beloved author Michael Rosen as he presents his latest books, Uncle Gobb and the Green Heads and Chocolate Cake. Be bamboozled by bonkers stories and laugh out loud with silly noises in this hilarious event.</p>","Children",55.951903,-3.206913,"Families & 7+","Michael Rosen2017"
"3549","book","Greg Garrett & Carla Valentine","Death Becomes Them","Greg Garrett","2017","<p>
	Discover the modern attitudes towards death which drive two narratives. Greg Garrett considers the significance of western culture&rsquo;s fascination with a zombie apocalypse, suggesting representations of it thrive in times of perceived global peril. Carla Valentine focuses on the daily goings-on in the mortuary business. Now working as Assistant Technical Curator at Barts Pathology Museum, she handles 5000 specimens - everything from toes to teeth. Chaired by Philip Ardagh.</p>","Literature",55.9520617,-3.2059843,"","Greg Garrett2017"
"3550","book","Ben Macintyre & Martin Pearce","Do You Want to Know a Secret?","Ben Macintyre","2017","<p>
	Bestselling author Ben Macintyre tells the &#39;last great untold story of the Second World War&#39; in SAS: Rogue Heroes, an authorised history of the SAS; while in Spymaster, Martin Pearce writes about his uncle Sir Maurice Oldfield, former Head of MI6 and allegedly the model for John le Carre&#39;s George Smiley. Two sensational stories dragged out of the shadows of secrecy. Chaired by Magnus Linklater.</p>","Literature",55.951903,-3.206913,"","Ben Macintyre2017"
"3551","book","Karl Ove Knausgaard","Lexicon of Life’s Loveliness","Karl Ove Knausgaard","2017","<p>
	Following the worldwide success of his My Struggle series of novels, the much lauded Norwegian writer Karl Ove Knausgaard returns to Edinburgh to launch his next major project. Autumn is the first of his seasons quartet, a personal encyclopedia about the world that he began as a letter to his then unborn daughter, the youngest of his four children. Chaired by Roland Gulliver.</p>","Literature",55.951903,-3.206913,"","Karl Ove Knausgaard2017"
"3552","book","Pip and Posy with Axel Scheffler","","Axel Scheffler","2017","<p>
	Join The Gruffalo illustrator Axel Scheffler for an hour of fun and frolics as he reads from his colourful Pip and Posy series. Celebrate friendship and the importance of caring for others and then meet the wonderful characters from the books. Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Axel Scheffler2017"
"3553","book","John M MacKenzie & Angela McCarthy","The Scottish Diaspora","Angela McCarthy","2017","<p>
	How important have Scots been in the countries they settled in or colonised? There&rsquo;s certainly been enough of them: in Global Migrations: The Scottish Diaspora since 1600, editors Angela McCarthy and John M MacKenzie put the figure at 2.5 million. This collection of essays studies their impact across the globe from Canada to Hong Kong, and focuses on a range of themes including slavery, war and tourism. Chaired by Rosemary Burnett.</p>","Literature",55.9520617,-3.2059843,"","Angela McCarthy2017"
"3554","book","Dirt Road by James Kelman","A Theatrical Exploration","James Kelman","2017","<p>
	In his latest novel, James Kelman explores the brevity of life, the agonising demands of love, the lure of the open road and the power of music. Today, in a co-production with Edinburgh&#39;s Royal Lyceum Theatre, we present a theatrical exploration of scenes from the book with music, followed by a discussion with James Kelman and members of the creative team.</p>","Literature",55.951903,-3.206913,"","James Kelman2017"
"3555","book","Anthony Horowitz","Whodunits and Mysteries","Anthony Horowitz","2017","<p>
	The never less than prolific Anthony Horowitz has been having another hectic year. His Magpie Murders, a mystery within a mystery, has already been gobbled up by avid readers across the last 12 months. As well as discussing this latest hit, today he may also offer a sneak peek at a new kind of whodunit entitled The Word Is Murder, featuring a character called &lsquo;Anthony Horowitz&#39;.</p>","Literature",55.951903,-3.206913,"","Anthony Horowitz2017"
"3556","book","Nairn's Are You Sitting Comfortably?","","Vivian French","2017","<p>
	Start your day with a magical trip into the world of words with one of our Festival authors. Stories, poems, songs or rhymes may feature in this free event suitable for children of all ages. Appearing today: Vivian French.</p>","Children",55.951903,-3.206913,"All Ages","Vivian French2017"
"3557","book","Claire Fuller & Lisa McInerney","10 years of Dazzling Debuts","Lisa McInerney","2017","<p>
	Described as &lsquo;the most prestigious award for first-time novelists&rsquo;, the Desmond Elliott Prize is celebrating its 10th anniversary. In this special event, novelist and chair of the 2014 Prize, Chris Cleave talks to the winners from the past two years, Lisa McInerney, for The Glorious Heresies, and Claire Fuller, for Our Endless Numbered Days.</p>","Literature",55.951903,-3.206913,"","Lisa McInerney2017"
"3558","book","Elly Blue","Getting to the Hub of Cycling and Society","Elly Blue","2017","<p>The social bicycle revolution keeps on spinning with Oregon’s Elly Blue leading the field. Offering a new perspective on how we get around, her Bikenomics includes a shocking comparison between cities which invest in a two-wheeled future and others that don't. For those who already ride their way through life, this will bolster their beliefs; those who don’t will have their eyes truly opened.</p>","Literature",55.951903,-3.206913,"","Elly Blue2017"
"3559","book","Row Your Boat","","Grinagog Theatre","2017","<p>
	Daphne the duck is getting ready for her bath when she discovers she has run out of bubble bath - what a disaster! Join Grinagog Theatre and help Daphne row her boat in this bubble-making, rollicking adventure full of live music and interaction.</p>","Children",55.9520617,-3.2059843,"Age 4-7","Grinagog Theatre2017"
"3560","book","Amnesty International Imprisoned Writers Series","Dangerous Dispatches","Henrietta Rose-Innes","2017","<p>
	More than 1,236 journalists have been killed in the line of duty since 1992 - press freedom is continually under threat and reporting the news is one of the world&rsquo;s most dangerous jobs. Despite this, reporters and photographers continue to document human rights abuses. The writing today comes from journalists on the frontline and is read by Deni Ellis B&eacute;chard, Tom Feiling and Henrietta Rose-Innes.</p>","Literature",55.951903,-3.206913,"","Henrietta Rose-Innes2017"
"3561","book","John Niven","Judging John’s Deeds","John Niven","2017","<p>
	You&rsquo;re massively successful with a big house, happy marriage and terrific children. What happens when the homeless man on your street turns out to be an old friend and not only fancies getting back on his feet but has a hankering for stealing your life? In John Niven&rsquo;s new book, No Good Deed, the Ayrshire-born author considers the bond of longstanding connections between people. Chaired by Adrian Todd Zuniga.</p>","Literature",55.9520617,-3.2059843,"","John Niven2017"
"3562","book","Michael Rosen","Zola in Norwood","Michael Rosen","2017","<p>
	Found guilty of libel after his famous &#39;J&rsquo;accuse&#39; denunciation of France&rsquo;s leaders over the Dreyfus Affair, &Eacute;mile Zola fled to London and temporary obscurity. In The Disappearance of &Eacute;mile Zola, poet, broadcaster and former Children&rsquo;s Laureate Michael Rosen tells the largely unknown story of what happened next, when the crusading French journalist found himself in suburban South London. Chaired by Philip Ardagh.</p>","Literature",55.951903,-3.206913,"","Michael Rosen2017"
"3563","book","Mark O'Connell & Angela Saini","The Future of Science","Angela Saini","2017","<p>
	Our technological and scientific futures are at risk if we don&rsquo;t answer some crucial questions and face up to a few inconvenient truths, argue these two writers. For Angela Saini, science&rsquo;s failure to understand women and tendency to misrepresent them (the title of her book is Inferior) borders on a crime, while Mark O&rsquo;Connell&#39;s To Be a Machine explores transhumanism, the movement which uses technology to reshape the human machine forever.</p>","Literature",55.951903,-3.206913,"","Angela Saini2017"
"3564","book","Nairn's Are You Sitting Comfortably?","","Sav Akyüz","2017","<p>
	Start your day with a magical trip into the world of words with one of our Festival authors. Stories, poems, songs or rhymes may feature in this free event suitable for children of all ages. Appearing today: Sav Aky&uuml;z.</p>","Children",55.951903,-3.206913,"All Ages","Sav Akyüz2017"
"3565","book","James Mayhew & Jackie Morris: Two By Two","","James Mayhew","2017","<p>
	Discover why Mrs Noah has so many pockets in her giant coat as James Mayhew and Jackie Morris present Mrs Noah&#39;s Pockets, their magical and unusual re-telling of Noah&#39;s Ark. This new spin on an ancient tale features a host of mythical creatures including unicorns and dragons. Come along to find out if all the animals get saved.</p>","Children",55.951903,-3.206913,"Families & 7+","James Mayhew2017"
"3566","book","Peer Pressure and the Power of Social Media","Strategies for Teens","Nicola Morgan","2017","<p>
	Friendships, peer pressure and group behaviour are huge drivers for adolescents. Social media offers opportunities but also presents challenges, from cyber-bullying to competition, raised anxiety, distraction, over-sharing, addiction and false goals of perfection. International expert on adolescence Nicola Morgan unpicks the fascinating and up-to-date science of social media, offering strategies for teenagers (and the adults in their lives) dealing with the stress of being constantly connected.</p>","Literature",55.951903,-3.206913,"","Nicola Morgan2017"
"3567","book","Story Shop","","Rose McDonagh","2017","<p>Immerse yourself in short stories at Story Shop, hosted by Edinburgh UNESCO City of Literature Trust. Hear up-and-coming writers living and working in Edinburgh today. Check www.cityofliterature.com or our website in July for the line-up.</p>","Literature",55.951903,-3.206913,"","Rose McDonagh2017"
"3568","book","Daniel Tammet","Pondering the Future of Speech","Daniel Tammet","2017","<p>
	Novelist and translator Daniel Tammet is fascinated by language - its origins, how it progresses and how it adapts in its environment. Join an intriguing writer, who along his journey has met the world&#39;s best lip-readers and communicated with Esperanto speakers. For this event, he considers whether artificial intelligence experts will ever concoct a dialogue comprehensible to humans and machines. Chaired by Steven Gale.</p>","Literature",55.951903,-3.206913,"","Daniel Tammet2017"
"3569","book","Maggie O'Farrell","Riveting Portrait of a Marriage","Maggie O'Farrell","2017","<p>
	A reclusive ex-film star and a linguistics professor meet in Ireland when she points a gun at him. Put like that, it sounds a tad unlikely, yet in Maggie O&rsquo;Farrell&rsquo;s This Must Be the Place it signals the start of a long and brilliantly observed relationship told with O&#39;Farrell&#39;s usual brio. Come along and meet a novelist at the very height of her powers and hear her read from memoir, I Am, I Am, I Am for the first time. Chaired by Hannah Beckerman.</p>","Literature",55.951903,-3.206913,"","Maggie O'Farrell2017"
"3570","book","James Tait Black Memorial Prize","Announcing the Winners","Eimear McBride","2017","<p>
	Prizes of &pound;10,000 are on offer for the winners of these much-loved Scottish literary prizes. Shortlisted novelists are Jo Baker, Garth Greenwell, Eimear McBride and C E Morgan &ndash; each one assured international success for their latest books. Join some of them today along with shortlisted authors in the biography prize, including Laura Cumming, Alexander Masters and Joe Moshenska. The winners in each category will be revealed on stage in an event presented by Sally Magnusson.</p>","Literature",55.951903,-3.206913,"","Eimear McBride2017"
"3571","book","Julie Bertagna & William Sutcliffe: Riveting Reads","","Julie Bertagna","2017","<p>
	Two top writers for teens offer visions of our near future that are uncomfortably recognisable. In Exodus, Julie Bertagna depicts a world drowned by rising sea waters and a migrant Scottish population searching for new homes. William Sutcliffe&#39;s Concentr8 is a dark tale of kidnap, corruption and manipulation in a society where the unruly are kept constantly medicated. Two gripping reads.</p>","Children",55.951903,-3.206913,"Age 12+","Julie Bertagna2017"
"3572","book","There Were Two Brothers","A Solo Show Gets Personal","Mark Kydd","2017","<p>
	Inspired by an obscure 80s novel, actor and writer Mark Kydd has woven together fact and fiction to create There Were Two Brothers, an intimate, funny and heartfelt show about his experience of growing up gay in Scotland. Join Kydd for an unexpected journey through his relationship with his brother Paul as he discovers they share more than just a birthday.&nbsp;<br />
	<em>Please note: adult themes and explicit content.&nbsp;</em></p>","Literature",55.9520617,-3.2059843,"","Mark Kydd2017"
"3573","book","Adam Roberts","India à la Modi","Adam Roberts","2017","<p>
	Will India ever live up to its potential? So much depends, says the Economist&lsquo;s Adam Roberts in Superfast Primetime Ultimate Nation, on just one man. Narendra Modi, India&#39;s current Prime Minister, is driven, full of self-belief, insistent that good times are coming, and massively popular. But he&rsquo;s also let India drift dangerously towards intolerance. And will his reforms ever deliver? Chaired by Phil Harding.</p>","Literature",55.951903,-3.206913,"","Adam Roberts2017"
"3574","book","Scott Hutchison & Michael Pedersen","Scottish Talents Take to the Stage","Michael  Pedersen","2017","<p>
	The spoken word scene in Scotland remains a vibrant one, and Michael Pedersen is one of its true stars. He&rsquo;s here to launch his new book of poems, Oyster, and comes with ringing endorsements from Stephen Fry and Irvine Welsh. Pedersen is joined on stage by Oyster&rsquo;s illustrator, Scott Hutchison, who is also the primary songwriter of Scottish indie band, Frightened Rabbit. Chaired by Roddy Woomble.</p>","Literature",55.951903,-3.206913,"","Michael  Pedersen2017"
"3575","book","Magnus Mills","The Vinyl Countdown","Magnus Mills","2017","<p>
	High Fidelity meets Kafka in The Forensic Records Society, Magnus Mills&rsquo;s novel about a pub club for vinyl enthusiasts which is thrown into disarray and schism through its founder&rsquo;s uncompromising dogmatism and then by the arrival of a young woman. A small-scale exploration of power and fanaticism, his ninth novel will only further enhance Mills&rsquo;s reputation for originality. Chaired by Joe Haddow.</p>","Literature",55.951903,-3.206913,"","Magnus Mills2017"
"3576","book","Emma Carroll: Historical Intrigue","","Emma Carroll","2017","<p>
	Get swept back in time with Emma Carroll&rsquo;s evocative Second World War drama, Letters from the Lighthouse. Emma tells you about the research that helped her write her gripping tale of evacuees, child refugees and parsnip sandwiches and gives you the chance to see some weird props from the past. Plus, take a sneak peek at her brand new book Sky Chasers.</p>","Children",55.951903,-3.206913,"Age 8-12","Emma Carroll2017"
"3577","book","Bookbug","",NA,"2017","<p>
	Sing along with traditional nursery songs and action rhymes in an event hosted by Edinburgh City Libraries and part of Scottish Book Trust&rsquo;s Early Years programme.</p>","Children",55.951903,-3.206913,"Age 0-3","NA2017"
"3578","book","Margaret Hodge","Tackling Wasted Cash","Margaret Hodge","2017","<p>
	The former chair of the Public Accounts Committee is on a mission to call out those who waste money. She&#39;s not talking about the odd fiver or tenner; the cash drain she&rsquo;s exploring amounts to many millions and it&rsquo;s all down to corporate misbehaviour and government inefficiency. From military spending to the emergency services, the squandering she has witnessed during her time as an MP is jawdropping.</p>","Literature",55.951903,-3.206913,"","Margaret Hodge2017"
"3579","book","Row Your Boat","","Grinagog Theatre","2017","<p>
	Daphne the duck is getting ready for her bath when she discovers she has run out of bubble bath - what a disaster! Join Grinagog Theatre and help Daphne row her boat in this bubble-making, rollicking adventure full of live music and interaction.</p>","Children",55.9520617,-3.2059843,"Age 4-7","Grinagog Theatre2017"
"3580","book","David Owen","Jaw-jaw Before War-war","David Owen","2017","<p>
	Many believe that the pivotal decision to fight on in May 1940 was entirely down to Winston Churchill. Not so, says David Owen in Cabinet&rsquo;s Finest Hour - it was arrived at collectively and not because of a domineering Prime Minister. Failure to understand this, the former Foreign Secretary argues pungently, casts a shadow as far as the 2003 Gulf War. Chaired by Phil Harding.</p>","Literature",55.951903,-3.206913,"","David Owen2017"
"3581","book","Writing for Resilience","Creative Writing Workshop","Alice Broadway","2017","<p>
	In this workshop for (but not exclusive to) young adults, novelist Alice Broadway shows how creative writing is a useful tool for working through anxieties and fears. She shows you the ways writing helps people to externalise inner concerns that might be painful or difficult to voice. Whether fiction, poetry or a diary, the very act of expression can be used as a form of problem solving and resilience building.</p>","Literature",55.9520617,-3.2059843,"","Alice Broadway2017"
"3582","book","Dilys Rose & Francis Spufford","On the Edge of Enlightenment","Francis Spufford","2017","<p>
	Two novels set on the cusp of the modern world. In Unspeakable, Dilys Rose brings to life Thomas Aikenhead, a confident 20 year old student at Edinburgh University who, in 1697, was the last person to be hanged for blasphemy. Widely admired for his non-fiction, Francis Spufford has made his first foray into fiction with his novel Golden Hill, a wonderfully picaresque tale set in 1746 New York. Chaired by Lee Randall.</p>","Literature",55.951903,-3.206913,"","Francis Spufford2017"
"3583","book","Ron Butlin: Tricky Trolls","","Ron Butlin","2017","<p>
	Award-winning author Ron Butlin returns with more trolling around in his latest picture book Day of the Trolls! This time, the naughty trolls are causing havoc at the supermarket. Get wild in the aisles with lots of laughs, stories and rollicking rhymes.</p>","Children",55.951903,-3.206913,"Age 4-7","Ron Butlin2017"
"3584","book","Ten at Ten","","Jared Thomas","2017","<p>A small yet perfectly formed reading from one of our Festival authors to start your day. Check the screen in the Entrance Tent to see who's reading today.</p>","Literature",55.951903,-3.206913,"","Jared Thomas2017"
"3585","book","Cool Creatures","",NA,"2017","<p>There are so many amazing animal characters in the Festival this year, from Harvey the crocodile hero to Grumpy Frog. Drop into Story Box and meet some real life Cool Creatures including meerkats, an armadillo and a giant pouched rat. </p>","Children",55.951903,-3.206913,"All Ages","NA2017"
"3586","book","Dexter Dias","The Renaissance Barrister","Dexter Dias","2017","<p>
	Dexter Dias is a QC who has handled some of the biggest cases in the land and has a formidable reputation among his fellow barristers. He has also written five novels. Yet his new book, The Ten Types of Human, is completely different. A pioneering examination of human nature, it examines the best and the worst that humans are capable of. Chaired by Ruth Wishart.</p>","Literature",55.951903,-3.206913,"","Dexter Dias2017"
"3587","book","Building on Author Events","Literacy Specialist Shares Tips For Teachers","Georgi Gill","2017","<p>
	Want to make the most of your class visit to the Book Festival, author visits to your school or online author talks? Poet and literacy specialist Georgi Gill shares tips and ideas for activities to help you harness the enthusiasm of your pupils and maintain momentum when you&rsquo;re back in the classroom. Whatever the age and stage of your pupils, Gill has ideas to get their creativity flowing.</p>","Literature",55.951903,-3.206913,"","Georgi Gill2017"
"3588","book","The Best International Novel of 2017","Winning Translated Fiction","Daniel Hahn","2017","<div>
	Come and meet a master storyteller who has just added another award to his long list of accolades. This year&rsquo;s prestigious Man Booker International Prize for Fiction has been awarded to Israeli author David Grossman for A Horse Walks Into a Bar, scooping the &pound;50,000 prize, which he shares with the book&rsquo;s translator, Jessica Cohen. We are completely thrilled that Grossman will join us at the Book Festival to talk about his winning novel. Born and still based in Jerusalem, he has long been recognised as one of the world&rsquo;s great novelists, with awards including the French Chevalier de l&rsquo;Ordre des Arts et des Lettres, Germany&rsquo;s Buxtehuder Bulle, Rome&rsquo;s Premio per la pace e l&rsquo;azione umanitaria, the Frankfurt peace prize, and Israel&rsquo;s Emet prize.</div>
<div>
	&nbsp;</div>
<div>
	Set in a small Israeli town, A Horse Walks Into a Bar is focused entirely on comedian Dovaleh Greenstein. Taking to the stage to needle his audience with vulgar and aggressive jokes, Greenstein&rsquo;s repellent performance begins to crumble as he reveals a fateful decision he once made, which has haunted him ever since. The judges of the Prize praised the novel as &lsquo;&hellip;a mesmerising meditation on the opposite forces shaping our lives: humour and sorrow, loss and hope, cruelty and compassion, and how even in the darkest hours we find the courage to carry on.&rsquo;</div>
<div>
	&nbsp;</div>","Literature",55.951903,-3.206913,"","Daniel Hahn2017"
"3589","book","Marvellous Magic with Meg McLaren","","Meg McLaren","2017","<p>
	Be mystified by some amazing magic tricks as Meg McLaren introduces the characters from her book Life is Magic. Then hear from Meg&#39;s new book Pigeon P.I. Can you help find out who the mystery feather thief is? Tickets admit 1 child and 1 accompanying adult. Adult supervision recommended.</p>","Children",55.951903,-3.206913,"Age 3-6","Meg McLaren2017"
"3590","book","Cerrie Burnell & Laura Ellen Anderson: Into the Night Forest","","Cerrie Burnell","2017","<p>
	CBeebies presenter Cerrie Burnell and acclaimed illustrator Laura Ellen Anderson introduce the third title in their much-loved series, Harper and the Night Forest. Explore magical creatures, stunning illustrations and learn the Ice Raven&rsquo;s song in this captivating event full of new adventures.</p>","Children",55.951903,-3.206913,"Age 5-8","Cerrie Burnell2017"
"3591","book","Sarah McIntyre & Philip Reeve: Funfair Repairs","","Sarah McIntyre","2017","<p>
	Dynamic duo Sarah McIntyre and Philip Reeve return with their highly-anticipated fourth adventure, Jinks &amp; O&#39;Hare Funfair Repair. Emily loves living on Funfair Moon but when chaos strikes, she must step up to save it from doom. Help Sarah and Philip to come up with some crazy funfair repairs - can you stop the marauding candyfloss creature in its tracks?</p>","Children",55.951903,-3.206913,"Families & 7+","Sarah McIntyre2017"
"3592","book","David Olusoga","Black and British","David Olusoga","2017","<p>
	In Black and British, award-winning historian and broadcaster David Olusoga offers a revealing exploration of the extraordinarily long relationship between the British Isles and the people of Africa. Drawing on new research, original records and expert testimony Olusoga shows that since the Romans arrived, black and white Britons have been intimately intertwined in the cultural and social fabric of the nation.</p>","Literature",55.951903,-3.206913,"","David Olusoga2017"
"3593","book","Mathieu Burniat & Thibault Damour","The World of Quantum Physics as a Graphic Novel","Mathieu Burniat","2017","<p>Dubbed as ‘Tintin meets Brian Cox’, Mysteries of the Quantum Universe gets its head round the mind-bending world of quantum physics in a graphic novel which took France by storm. The authors, Mathieu Burniat (graphic illustrator) and Thibault Damour (theoretical physicist) discuss the book’s phenomenal success and how the graphic novel was the best way to get their points across in an accessible manner.</p>","Literature",55.951903,-3.206913,"","Mathieu Burniat2017"
"3594","book","A Stone's Throw","","Giddy Aunt Theatre","2017","<p>
	Giddy Aunt Theatre use live music, storytelling and puppetry to explore our responsibility to the planet in their inventive and entertaining show. After a girl knocks the sun from the sky, plants start to die and the temperature drops. Follow the girl&#39;s journey to restore the sun to its rightful place in this original and darkly humorous performance.</p>","Children",55.9520617,-3.2059843,"Families & 7+","Giddy Aunt Theatre2017"
"3595","book","Angus Farquhar & Diane M Watters","Resurrection of St Peter’s","Angus Farquhar","2017","<p>
	In St Peter&rsquo;s, Cardross, architectural historian Diane M Watters and Angus Farquhar, Creative Director of the Glasgow-based arts organisation NVA, tell the fascinating story of the short-lived (1966-79) Catholic seminary that has been called both the best and the worst Scottish building of the 20th century. Derelict for years, it will soon be brought into renewed use as a cultural space. Chaired by Susan Mansfield.</p>","Literature",55.951903,-3.206913,"","Angus Farquhar2017"
"3596","book","Paula Cocozza & Gail Honeyman","Wild at Heart","Paula Cocozza","2017","<p>
	They can survive; now they must learn to live. An encounter with a fox forces Mary to re-evaluate her life in How to Be Human by Paula Cocozza. In Eleanor Oliphant is Completely Fine, Gail Honeyman&#39;s heroine is undone by a simple act of kindness. Meet two imaginative debut novelists writing about the search for what it means to be human. Chaired by Lee Randall.</p>","Literature",55.951903,-3.206913,"","Paula Cocozza2017"
